cell_id,row,col,center_x,center_z,covered
849,27,12,-11.046348278625445,-5.832993293053043,0
850,27,13,-10.046348278625445,-5.832993293053043,0
851,27,14,-9.046348278625445,-5.832993293053043,0
852,27,15,-8.046348278625445,-5.832993293053043,0
853,27,16,-7.0463482786254446,-5.832993293053043,0
854,27,17,-6.0463482786254446,-5.832993293053043,0
855,27,18,-5.0463482786254446,-5.832993293053043,1
856,27,19,-4.0463482786254446,-5.832993293053043,1
857,27,20,-3.0463482786254446,-5.832993293053043,1
858,27,21,-2.0463482786254446,-5.832993293053043,1
859,27,22,-1.0463482786254446,-5.832993293053043,1
860,27,23,-0.04634827862544455,-5.832993293053043,0
861,27,24,0.9536517213745554,-5.832993293053043,0
862,27,25,1.9536517213745554,-5.832993293053043,0
863,27,26,2.9536517213745554,-5.832993293053043,0
864,27,27,3.9536517213745554,-5.832993293053043,0
865,27,28,4.9536517213745554,-5.832993293053043,0
866,27,29,5.9536517213745554,-5.832993293053043,0
867,27,30,6.9536517213745554,-5.832993293053043,0
868,28,0,-23.046348278625445,-4.832993293053043,0
869,28,1,-22.046348278625445,-4.832993293053043,0
870,28,2,-21.046348278625445,-4.832993293053043,0
871,28,3,-20.046348278625445,-4.832993293053043,0
872,28,4,-19.046348278625445,-4.832993293053043,0
873,28,5,-18.046348278625445,-4.832993293053043,0
874,28,6,-17.046348278625445,-4.832993293053043,0
875,28,7,-16.046348278625445,-4.832993293053043,0
876,28,8,-15.046348278625445,-4.832993293053043,0
877,28,9,-14.046348278625445,-4.832993293053043,0
878,28,10,-13.046348278625445,-4.832993293053043,0
879,28,11,-12.046348278625445,-4.832993293053043,0
880,28,12,-11.046348278625445,-4.832993293053043,0
881,28,13,-10.046348278625445,-4.832993293053043,0
882,28,14,-9.046348278625445,-4.832993293053043,0
883,28,15,-8.046348278625445,-4.832993293053043,0
884,28,16,-7.0463482786254446,-4.832993293053043,0
885,28,17,-6.0463482786254446,-4.832993293053043,0
886,28,18,-5.0463482786254446,-4.832993293053043,1
887,28,19,-4.0463482786254446,-4.832993293053043,1
888,28,20,-3.0463482786254446,-4.832993293053043,1
889,28,21,-2.0463482786254446,-4.832993293053043,1
890,28,22,-1.0463482786254446,-4.832993293053043,1
891,28,23,-0.04634827862544455,-4.832993293053043,0
892,28,24,0.9536517213745554,-4.832993293053043,0
893,28,25,1.9536517213745554,-4.832993293053043,0
894,28,26,2.9536517213745554,-4.832993293053043,0
895,28,27,3.9536517213745554,-4.832993293053043,0
896,28,28,4.9536517213745554,-4.832993293053043,0
897,28,29,5.9536517213745554,-4.832993293053043,0
898,28,30,6.9536517213745554,-4.832993293053043,0
899,29,0,-23.046348278625445,-3.8329932930530433,0
900,29,1,-22.046348278625445,-3.8329932930530433,0
901,29,2,-21.046348278625445,-3.8329932930530433,0
902,29,3,-20.046348278625445,-3.8329932930530433,0
903,29,4,-19.046348278625445,-3.8329932930530433,0
904,29,5,-18.046348278625445,-3.8329932930530433,0
905,29,6,-17.046348278625445,-3.8329932930530433,0
906,29,7,-16.046348278625445,-3.8329932930530433,0
907,29,8,-15.046348278625445,-3.8329932930530433,0
908,29,9,-14.046348278625445,-3.8329932930530433,0
909,29,10,-13.046348278625445,-3.8329932930530433,0
910,29,11,-12.046348278625445,-3.8329932930530433,0
911,29,12,-11.046348278625445,-3.8329932930530433,0
912,29,13,-10.046348278625445,-3.8329932930530433,0
913,29,14,-9.046348278625445,-3.8329932930530433,0
914,29,15,-8.046348278625445,-3.8329932930530433,0
915,29,16,-7.0463482786254446,-3.8329932930530433,0
916,29,17,-6.0463482786254446,-3.8329932930530433,0
917,29,18,-5.0463482786254446,-3.8329932930530433,0
918,29,19,-4.0463482786254446,-3.8329932930530433,1
919,29,20,-3.0463482786254446,-3.8329932930530433,1
920,29,21,-2.0463482786254446,-3.8329932930530433,1
921,29,22,-1.0463482786254446,-3.8329932930530433,1
922,29,23,-0.04634827862544455,-3.8329932930530433,0
923,29,24,0.9536517213745554,-3.8329932930530433,0
924,29,25,1.9536517213745554,-3.8329932930530433,0
925,29,26,2.9536517213745554,-3.8329932930530433,0
926,29,27,3.9536517213745554,-3.8329932930530433,0
927,29,28,4.9536517213745554,-3.8329932930530433,0
928,29,29,5.9536517213745554,-3.8329932930530433,0
929,29,30,6.9536517213745554,-3.8329932930530433,0
930,30,0,-23.046348278625445,-2.8329932930530433,0
931,30,1,-22.046348278625445,-2.8329932930530433,0
932,30,2,-21.046348278625445,-2.8329932930530433,0
933,30,3,-20.046348278625445,-2.8329932930530433,0
934,30,4,-19.046348278625445,-2.8329932930530433,0
935,30,5,-18.046348278625445,-2.8329932930530433,0
936,30,6,-17.046348278625445,-2.8329932930530433,0
937,30,7,-16.046348278625445,-2.8329932930530433,0
938,30,8,-15.046348278625445,-2.8329932930530433,0
939,30,9,-14.046348278625445,-2.8329932930530433,0
940,30,10,-13.046348278625445,-2.8329932930530433,0
941,30,11,-12.046348278625445,-2.8329932930530433,0
942,30,12,-11.046348278625445,-2.8329932930530433,0
943,30,13,-10.046348278625445,-2.8329932930530433,0
944,30,14,-9.046348278625445,-2.8329932930530433,0
945,30,15,-8.046348278625445,-2.8329932930530433,0
946,30,16,-7.0463482786254446,-2.8329932930530433,0
947,30,17,-6.0463482786254446,-2.8329932930530433,0
948,30,18,-5.0463482786254446,-2.8329932930530433,0
949,30,19,-4.0463482786254446,-2.8329932930530433,1
950,30,20,-3.0463482786254446,-2.8329932930530433,1
951,30,21,-2.0463482786254446,-2.8329932930530433,1
952,30,22,-1.0463482786254446,-2.8329932930530433,1
953,30,23,-0.04634827862544455,-2.8329932930530433,0
954,30,24,0.9536517213745554,-2.8329932930530433,0
955,30,25,1.9536517213745554,-2.8329932930530433,0
956,30,26,2.9536517213745554,-2.8329932930530433,0
957,30,27,3.9536517213745554,-2.8329932930530433,0
958,30,28,4.9536517213745554,-2.8329932930530433,0
959,30,29,5.9536517213745554,-2.8329932930530433,0
960,30,30,6.9536517213745554,-2.8329932930530433,0
961,31,0,-23.046348278625445,-1.8329932930530433,0
962,31,1,-22.046348278625445,-1.8329932930530433,0
963,31,2,-21.046348278625445,-1.8329932930530433,0
964,31,3,-20.046348278625445,-1.8329932930530433,0
965,31,4,-19.046348278625445,-1.8329932930530433,0
966,31,5,-18.046348278625445,-1.8329932930530433,0
967,31,6,-17.046348278625445,-1.8329932930530433,0
968,31,7,-16.046348278625445,-1.8329932930530433,0
969,31,8,-15.046348278625445,-1.8329932930530433,0
970,31,9,-14.046348278625445,-1.8329932930530433,0
971,31,10,-13.046348278625445,-1.8329932930530433,0
972,31,11,-12.046348278625445,-1.8329932930530433,0
973,31,12,-11.046348278625445,-1.8329932930530433,0
974,31,13,-10.046348278625445,-1.8329932930530433,0
975,31,14,-9.046348278625445,-1.8329932930530433,0
976,31,15,-8.046348278625445,-1.8329932930530433,0
977,31,16,-7.0463482786254446,-1.8329932930530433,0
978,31,17,-6.0463482786254446,-1.8329932930530433,0
979,31,18,-5.0463482786254446,-1.8329932930530433,0
980,31,19,-4.0463482786254446,-1.8329932930530433,1
981,31,20,-3.0463482786254446,-1.8329932930530433,1
982,31,21,-2.0463482786254446,-1.8329932930530433,1
983,31,22,-1.0463482786254446,-1.8329932930530433,1
984,31,23,-0.04634827862544455,-1.8329932930530433,1
985,31,24,0.9536517213745554,-1.8329932930530433,0
986,31,25,1.9536517213745554,-1.8329932930530433,0
987,31,26,2.9536517213745554,-1.8329932930530433,0
988,31,27,3.9536517213745554,-1.8329932930530433,0
989,31,28,4.9536517213745554,-1.8329932930530433,0
990,31,29,5.9536517213745554,-1.8329932930530433,0
991,31,30,6.9536517213745554,-1.8329932930530433,0
992,32,0,-23.046348278625445,-0.8329932930530433,0
993,32,1,-22.046348278625445,-0.8329932930530433,0
994,32,2,-21.046348278625445,-0.8329932930530433,0
995,32,3,-20.046348278625445,-0.8329932930530433,0
996,32,4,-19.046348278625445,-0.8329932930530433,0
997,32,5,-18.046348278625445,-0.8329932930530433,0
998,32,6,-17.046348278625445,-0.8329932930530433,0
999,32,7,-16.046348278625445,-0.8329932930530433,0
1000,32,8,-15.046348278625445,-0.8329932930530433,0
1001,32,9,-14.046348278625445,-0.8329932930530433,0
1002,32,10,-13.046348278625445,-0.8329932930530433,0
1003,32,11,-12.046348278625445,-0.8329932930530433,0
1004,32,12,-11.046348278625445,-0.8329932930530433,0
1005,32,13,-10.046348278625445,-0.8329932930530433,0
1006,32,14,-9.046348278625445,-0.8329932930530433,0
1007,32,15,-8.046348278625445,-0.8329932930530433,0
1008,32,16,-7.0463482786254446,-0.8329932930530433,0
1009,32,17,-6.0463482786254446,-0.8329932930530433,0
1010,32,18,-5.0463482786254446,-0.8329932930530433,0
1011,32,19,-4.0463482786254446,-0.8329932930530433,1
1012,32,20,-3.0463482786254446,-0.8329932930530433,1
1013,32,21,-2.0463482786254446,-0.8329932930530433,1
1014,32,22,-1.0463482786254446,-0.8329932930530433,1
1015,32,23,-0.04634827862544455,-0.8329932930530433,1
1016,32,24,0.9536517213745554,-0.8329932930530433,1
1017,32,25,1.9536517213745554,-0.8329932930530433,0
1018,32,26,2.9536517213745554,-0.8329932930530433,0
1019,32,27,3.9536517213745554,-0.8329932930530433,0
1020,32,28,4.9536517213745554,-0.8329932930530433,0
1021,32,29,5.9536517213745554,-0.8329932930530433,0
1022,32,30,6.9536517213745554,-0.8329932930530433,0
1023,33,0,-23.046348278625445,0.16700670694695674,0
1024,33,1,-22.046348278625445,0.16700670694695674,0
1025,33,2,-21.046348278625445,0.16700670694695674,0
1026,33,3,-20.046348278625445,0.16700670694695674,0
1027,33,4,-19.046348278625445,0.16700670694695674,0
1028,33,5,-18.046348278625445,0.16700670694695674,0
1029,33,6,-17.046348278625445,0.16700670694695674,0
1030,33,7,-16.046348278625445,0.16700670694695674,0
1031,33,8,-15.046348278625445,0.16700670694695674,0
1032,33,9,-14.046348278625445,0.16700670694695674,0
1033,33,10,-13.046348278625445,0.16700670694695674,0
1034,33,11,-12.046348278625445,0.16700670694695674,0
1035,33,12,-11.046348278625445,0.16700670694695674,0
1036,33,13,-10.046348278625445,0.16700670694695674,0
1037,33,14,-9.046348278625445,0.16700670694695674,0
1038,33,15,-8.046348278625445,0.16700670694695674,0
1039,33,16,-7.0463482786254446,0.16700670694695674,0
1040,33,17,-6.0463482786254446,0.16700670694695674,0
1041,33,18,-5.0463482786254446,0.16700670694695674,1
1042,33,19,-4.0463482786254446,0.16700670694695674,1
1043,33,20,-3.0463482786254446,0.16700670694695674,1
1044,33,21,-2.0463482786254446,0.16700670694695674,1
1045,33,22,-1.0463482786254446,0.16700670694695674,1
1046,33,23,-0.04634827862544455,0.16700670694695674,1
1047,33,24,0.9536517213745554,0.16700670694695674,1
1048,33,25,1.9536517213745554,0.16700670694695674,1
1049,33,26,2.9536517213745554,0.16700670694695674,1
1050,33,27,3.9536517213745554,0.16700670694695674,0
1051,33,28,4.9536517213745554,0.16700670694695674,0
1052,33,29,5.9536517213745554,0.16700670694695674,0
1053,33,30,6.9536517213745554,0.16700670694695674,0
1054,34,0,-23.046348278625445,1.1670067069469567,0
1055,34,1,-22.046348278625445,1.1670067069469567,0
1056,34,2,-21.046348278625445,1.1670067069469567,0
1057,34,3,-20.046348278625445,1.1670067069469567,0
1058,34,4,-19.046348278625445,1.1670067069469567,0
1059,34,5,-18.046348278625445,1.1670067069469567,0
1060,34,6,-17.046348278625445,1.1670067069469567,0
1061,34,7,-16.046348278625445,1.1670067069469567,0
1062,34,8,-15.046348278625445,1.1670067069469567,0
1063,34,9,-14.046348278625445,1.1670067069469567,0
1064,34,10,-13.046348278625445,1.1670067069469567,0
1065,34,11,-12.046348278625445,1.1670067069469567,0
1066,34,12,-11.046348278625445,1.1670067069469567,0
1067,34,13,-10.046348278625445,1.1670067069469567,0
1068,34,14,-9.046348278625445,1.1670067069469567,0
1069,34,15,-8.046348278625445,1.1670067069469567,0
1070,34,16,-7.0463482786254446,1.1670067069469567,0
1071,34,17,-6.0463482786254446,1.1670067069469567,1
1072,34,18,-5.0463482786254446,1.1670067069469567,1
1073,34,19,-4.0463482786254446,1.1670067069469567,1
1074,34,20,-3.0463482786254446,1.1670067069469567,1
1075,34,21,-2.0463482786254446,1.1670067069469567,1
1076,34,22,-1.0463482786254446,1.1670067069469567,1
1077,34,23,-0.04634827862544455,1.1670067069469567,1
1078,34,24,0.9536517213745554,1.1670067069469567,1
1079,34,25,1.9536517213745554,1.1670067069469567,1
1080,34,26,2.9536517213745554,1.1670067069469567,1
1081,34,27,3.9536517213745554,1.1670067069469567,0
1082,34,28,4.9536517213745554,1.1670067069469567,0
1083,34,29,5.9536517213745554,1.1670067069469567,0
1084,34,30,6.9536517213745554,1.1670067069469567,0
1085,35,0,-23.046348278625445,2.1670067069469567,0
1086,35,1,-22.046348278625445,2.1670067069469567,0
1087,35,2,-21.046348278625445,2.1670067069469567,0
1088,35,3,-20.046348278625445,2.1670067069469567,0
1089,35,4,-19.046348278625445,2.1670067069469567,0
1090,35,5,-18.046348278625445,2.1670067069469567,0
1091,35,6,-17.046348278625445,2.1670067069469567,0
1092,35,7,-16.046348278625445,2.1670067069469567,0
1093,35,8,-15.046348278625445,2.1670067069469567,0
1094,35,9,-14.046348278625445,2.1670067069469567,0
1095,35,10,-13.046348278625445,2.1670067069469567,0
1096,35,11,-12.046348278625445,2.1670067069469567,0
1097,35,12,-11.046348278625445,2.1670067069469567,0
1098,35,13,-10.046348278625445,2.1670067069469567,0
1099,35,14,-9.046348278625445,2.1670067069469567,0
1100,35,15,-8.046348278625445,2.1670067069469567,0
1101,35,16,-7.0463482786254446,2.1670067069469567,0
1102,35,17,-6.0463482786254446,2.1670067069469567,1
1103,35,18,-5.0463482786254446,2.1670067069469567,1
1104,35,19,-4.0463482786254446,2.1670067069469567,1
1105,35,20,-3.0463482786254446,2.1670067069469567,1
1106,35,21,-2.0463482786254446,2.1670067069469567,1
1107,35,22,-1.0463482786254446,2.1670067069469567,1
1108,35,23,-0.04634827862544455,2.1670067069469567,1
1109,35,24,0.9536517213745554,2.1670067069469567,1
1110,35,25,1.9536517213745554,2.1670067069469567,1
1111,35,26,2.9536517213745554,2.1670067069469567,1
1112,35,27,3.9536517213745554,2.1670067069469567,0
1113,35,28,4.9536517213745554,2.1670067069469567,0
1114,35,29,5.9536517213745554,2.1670067069469567,0
1115,35,30,6.9536517213745554,2.1670067069469567,0
1116,36,0,-23.046348278625445,3.1670067069469567,0
1117,36,1,-22.046348278625445,3.1670067069469567,0
1118,36,2,-21.046348278625445,3.1670067069469567,0
1119,36,3,-20.046348278625445,3.1670067069469567,0
1120,36,4,-19.046348278625445,3.1670067069469567,0
1121,36,5,-18.046348278625445,3.1670067069469567,0
1122,36,6,-17.046348278625445,3.1670067069469567,0
1123,36,7,-16.046348278625445,3.1670067069469567,0
1124,36,8,-15.046348278625445,3.1670067069469567,0
1125,36,9,-14.046348278625445,3.1670067069469567,0
1126,36,10,-13.046348278625445,3.1670067069469567,0
1127,36,11,-12.046348278625445,3.1670067069469567,0
1128,36,12,-11.046348278625445,3.1670067069469567,0
1129,36,13,-10.046348278625445,3.1670067069469567,0
1130,36,14,-9.046348278625445,3.1670067069469567,0
1131,36,15,-8.046348278625445,3.1670067069469567,0
1132,36,16,-7.0463482786254446,3.1670067069469567,0
1133,36,17,-6.0463482786254446,3.1670067069469567,1
1134,36,18,-5.0463482786254446,3.1670067069469567,1
1135,36,19,-4.0463482786254446,3.1670067069469567,1
1136,36,20,-3.0463482786254446,3.1670067069469567,1
1137,36,21,-2.0463482786254446,3.1670067069469567,1
1138,36,22,-1.0463482786254446,3.1670067069469567,1
1139,36,23,-0.04634827862544455,3.1670067069469567,1
1140,36,24,0.9536517213745554,3.1670067069469567,1
1141,36,25,1.9536517213745554,3.1670067069469567,1
1142,36,26,2.9536517213745554,3.1670067069469567,0
1143,36,27,3.9536517213745554,3.1670067069469567,0
1144,36,28,4.9536517213745554,3.1670067069469567,0
1145,36,29,5.9536517213745554,3.1670067069469567,0
1146,36,30,6.9536517213745554,3.1670067069469567,0
1147,37,0,-23.046348278625445,4.167006706946957,0
1148,37,1,-22.046348278625445,4.167006706946957,0
1149,37,2,-21.046348278625445,4.167006706946957,0
1150,37,3,-20.046348278625445,4.167006706946957,0
1151,37,4,-19.046348278625445,4.167006706946957,0
1152,37,5,-18.046348278625445,4.167006706946957,0
1153,37,6,-17.046348278625445,4.167006706946957,0
1154,37,7,-16.046348278625445,4.167006706946957,0
1155,37,8,-15.046348278625445,4.167006706946957,0
1156,37,9,-14.046348278625445,4.167006706946957,0
1157,37,10,-13.046348278625445,4.167006706946957,0
1158,37,11,-12.046348278625445,4.167006706946957,0
1159,37,12,-11.046348278625445,4.167006706946957,0
1160,37,13,-10.046348278625445,4.167006706946957,0
1161,37,14,-9.046348278625445,4.167006706946957,0
1162,37,15,-8.046348278625445,4.167006706946957,0
1163,37,16,-7.0463482786254446,4.167006706946957,0
1164,37,17,-6.0463482786254446,4.167006706946957,0
1165,37,18,-5.0463482786254446,4.167006706946957,1
1166,37,19,-4.0463482786254446,4.167006706946957,0
1167,37,20,-3.0463482786254446,4.167006706946957,1
1168,37,21,-2.0463482786254446,4.167006706946957,1
1169,37,22,-1.0463482786254446,4.167006706946957,1
1170,37,23,-0.04634827862544455,4.167006706946957,1
1171,37,24,0.9536517213745554,4.167006706946957,0
1172,37,25,1.9536517213745554,4.167006706946957,0
1173,37,26,2.9536517213745554,4.167006706946957,0
1174,37,27,3.9536517213745554,4.167006706946957,0
1175,37,28,4.9536517213745554,4.167006706946957,0
1176,37,29,5.9536517213745554,4.167006706946957,0
1177,37,30,6.9536517213745554,4.167006706946957,0
1178,38,0,-23.046348278625445,5.167006706946957,0
1179,38,1,-22.046348278625445,5.167006706946957,0
1180,38,2,-21.046348278625445,5.167006706946957,0
1181,38,3,-20.046348278625445,5.167006706946957,0
1182,38,4,-19.046348278625445,5.167006706946957,0
1183,38,5,-18.046348278625445,5.167006706946957,0
1184,38,6,-17.046348278625445,5.167006706946957,0
1185,38,7,-16.046348278625445,5.167006706946957,0
1186,38,8,-15.046348278625445,5.167006706946957,0
1187,38,9,-14.046348278625445,5.167006706946957,0
1188,38,10,-13.046348278625445,5.167006706946957,0
1189,38,11,-12.046348278625445,5.167006706946957,0
1190,38,12,-11.046348278625445,5.167006706946957,0
1191,38,13,-10.046348278625445,5.167006706946957,0
1192,38,14,-9.046348278625445,5.167006706946957,0
1193,38,15,-8.046348278625445,5.167006706946957,0
1194,38,16,-7.0463482786254446,5.167006706946957,0
1195,38,17,-6.0463482786254446,5.167006706946957,0
1196,38,18,-5.0463482786254446,5.167006706946957,0
1197,38,19,-4.0463482786254446,5.167006706946957,0
1198,38,20,-3.0463482786254446,5.167006706946957,0
1199,38,21,-2.0463482786254446,5.167006706946957,0
1200,38,22,-1.0463482786254446,5.167006706946957,0
1201,38,23,-0.04634827862544455,5.167006706946957,0
1202,38,24,0.9536517213745554,5.167006706946957,0
1203,38,25,1.9536517213745554,5.167006706946957,0
1204,38,26,2.9536517213745554,5.167006706946957,0
1205,38,27,3.9536517213745554,5.167006706946957,0
1206,38,28,4.9536517213745554,5.167006706946957,0
1207,38,29,5.9536517213745554,5.167006706946957,0
1208,38,30,6.9536517213745554,5.167006706946957,0
1209,39,0,-23.046348278625445,6.167006706946957,0
1210,39,1,-22.046348278625445,6.167006706946957,0
1211,39,2,-21.046348278625445,6.167006706946957,0
1212,39,3,-20.046348278625445,6.167006706946957,0
1213,39,4,-19.046348278625445,6.167006706946957,0
1214,39,5,-18.046348278625445,6.167006706946957,0
1215,39,6,-17.046348278625445,6.167006706946957,0
1216,39,7,-16.046348278625445,6.167006706946957,0
1217,39,8,-15.046348278625445,6.167006706946957,0
1218,39,9,-14.046348278625445,6.167006706946957,0
1219,39,10,-13.046348278625445,6.167006706946957,0
1220,39,11,-12.046348278625445,6.167006706946957,0
1221,39,12,-11.046348278625445,6.167006706946957,0
1222,39,13,-10.046348278625445,6.167006706946957,0
1223,39,14,-9.046348278625445,6.167006706946957,0
1224,39,15,-8.046348278625445,6.167006706946957,0
1225,39,16,-7.0463482786254446,6.167006706946957,0
1226,39,17,-6.0463482786254446,6.167006706946957,0
1227,39,18,-5.0463482786254446,6.167006706946957,0
1228,39,19,-4.0463482786254446,6.167006706946957,0
1229,39,20,-3.0463482786254446,6.167006706946957,0
1230,39,21,-2.0463482786254446,6.167006706946957,0
1231,39,22,-1.0463482786254446,6.167006706946957,0
1232,39,23,-0.04634827862544455,6.167006706946957,0
1233,39,24,0.9536517213745554,6.167006706946957,0
1234,39,25,1.9536517213745554,6.167006706946957,0
1235,39,26,2.9536517213745554,6.167006706946957,0
1236,39,27,3.9536517213745554,6.167006706946957,0
1237,39,28,4.9536517213745554,6.167006706946957,0
1238,39,29,5.9536517213745554,6.167006706946957,0
1239,39,30,6.9536517213745554,6.167006706946957,0
1240,40,0,-23.046348278625445,7.167006706946957,0
1241,40,1,-22.046348278625445,7.167006706946957,0
1242,40,2,-21.046348278625445,7.167006706946957,0
1243,40,3,-20.046348278625445,7.167006706946957,0
1244,40,4,-19.046348278625445,7.167006706946957,0
1245,40,5,-18.046348278625445,7.167006706946957,0
1246,40,6,-17.046348278625445,7.167006706946957,0
1247,40,7,-16.046348278625445,7.167006706946957,0
1248,40,8,-15.046348278625445,7.167006706946957,0
1249,40,9,-14.046348278625445,7.167006706946957,0
1250,40,10,-13.046348278625445,7.167006706946957,0
1251,40,11,-12.046348278625445,7.167006706946957,0
1252,40,12,-11.046348278625445,7.167006706946957,0
1253,40,13,-10.046348278625445,7.167006706946957,0
1254,40,14,-9.046348278625445,7.167006706946957,0
1255,40,15,-8.046348278625445,7.167006706946957,0
1256,40,16,-7.0463482786254446,7.167006706946957,0
1257,40,17,-6.0463482786254446,7.167006706946957,0
1258,40,18,-5.0463482786254446,7.167006706946957,0
1259,40,19,-4.0463482786254446,7.167006706946957,0
1260,40,20,-3.0463482786254446,7.167006706946957,0
1261,40,21,-2.0463482786254446,7.167006706946957,0
1262,40,22,-1.0463482786254446,7.167006706946957,0
1263,40,23,-0.04634827862544455,7.167006706946957,0
1264,40,24,0.9536517213745554,7.167006706946957,0
1265,40,25,1.9536517213745554,7.167006706946957,0
1266,40,26,2.9536517213745554,7.167006706946957,0
1267,40,27,3.9536517213745554,7.167006706946957,0
1268,40,28,4.9536517213745554,7.167006706946957,0
1269,40,29,5.9536517213745554,7.167006706946957,0
1270,40,30,6.9536517213745554,7.167006706946957,0
