id,x,z
469,-0.04634827862544455,-10.832993293053043
470,0.9536517213745554,-10.832993293053043
471,1.9536517213745554,-10.832993293053043
472,2.9536517213745554,-10.832993293053043
473,3.9536517213745554,-10.832993293053043
474,4.9536517213745554,-10.832993293053043
475,5.9536517213745554,-10.832993293053043
476,6.9536517213745554,-10.832993293053043
477,6.9536517213745554,-9.832993293053043
478,5.9536517213745554,-9.832993293053043
479,4.9536517213745554,-9.832993293053043
480,3.9536517213745554,-9.832993293053043
481,2.9536517213745554,-9.832993293053043
482,1.9536517213745554,-9.832993293053043
483,0.9536517213745554,-9.832993293053043
484,-0.04634827862544455,-9.832993293053043
485,-5.0463482786254446,-9.832993293053043
486,-6.0463482786254446,-9.832993293053043
487,-7.0463482786254446,-9.832993293053043
488,-8.046348278625445,-9.832993293053043
489,-9.046348278625445,-9.832993293053043
490,-10.046348278625445,-9.832993293053043
491,-11.046348278625445,-9.832993293053043
492,-12.046348278625445,-9.832993293053043
493,-13.046348278625445,-9.832993293053043
494,-14.046348278625445,-9.832993293053043
495,-15.046348278625445,-9.832993293053043
496,-16.046348278625445,-9.832993293053043
497,-17.046348278625445,-9.832993293053043
498,-18.046348278625445,-9.832993293053043
499,-19.046348278625445,-9.832993293053043
500,-20.046348278625445,-9.832993293053043
501,-21.046348278625445,-9.832993293053043
502,-22.046348278625445,-9.832993293053043
503,-23.046348278625445,-9.832993293053043
504,-23.046348278625445,-8.832993293053043
505,-22.046348278625445,-8.832993293053043
506,-21.046348278625445,-8.832993293053043
507,-20.046348278625445,-8.832993293053043
508,-19.046348278625445,-8.832993293053043
509,-18.046348278625445,-8.832993293053043
510,-17.046348278625445,-8.832993293053043
511,-16.046348278625445,-8.832993293053043
512,-15.046348278625445,-8.832993293053043
513,-14.046348278625445,-8.832993293053043
514,-13.046348278625445,-8.832993293053043
515,-12.046348278625445,-8.832993293053043
516,-11.046348278625445,-8.832993293053043
517,-10.046348278625445,-8.832993293053043
518,-9.046348278625445,-8.832993293053043
519,-8.046348278625445,-8.832993293053043
520,-7.0463482786254446,-8.832993293053043
521,-6.0463482786254446,-8.832993293053043
522,-5.0463482786254446,-8.832993293053043
523,-1.0463482786254446,-8.832993293053043
524,-0.04634827862544455,-8.832993293053043
525,0.9536517213745554,-8.832993293053043
526,1.9536517213745554,-8.832993293053043
527,2.9536517213745554,-8.832993293053043
528,3.9536517213745554,-8.832993293053043
529,4.9536517213745554,-8.832993293053043
530,5.9536517213745554,-8.832993293053043
531,6.9536517213745554,-8.832993293053043
532,6.9536517213745554,-7.832993293053043
533,5.9536517213745554,-7.832993293053043
534,4.9536517213745554,-7.832993293053043
535,3.9536517213745554,-7.832993293053043
536,2.9536517213745554,-7.832993293053043
537,1.9536517213745554,-7.832993293053043
538,0.9536517213745554,-7.832993293053043
539,-0.04634827862544455,-7.832993293053043
540,-5.0463482786254446,-7.832993293053043
541,-6.0463482786254446,-7.832993293053043
542,-7.0463482786254446,-7.832993293053043
543,-8.046348278625445,-7.832993293053043
544,-9.046348278625445,-7.832993293053043
545,-10.046348278625445,-7.832993293053043
546,-11.046348278625445,-7.832993293053043
547,-12.046348278625445,-7.832993293053043
548,-13.046348278625445,-7.832993293053043
549,-14.046348278625445,-7.832993293053043
550,-15.046348278625445,-7.832993293053043
551,-16.046348278625445,-7.832993293053043
552,-17.046348278625445,-7.832993293053043
553,-18.046348278625445,-7.832993293053043
554,-19.046348278625445,-7.832993293053043
555,-20.046348278625445,-7.832993293053043
556,-21.046348278625445,-7.832993293053043
557,-22.046348278625445,-7.832993293053043
558,-23.046348278625445,-7.832993293053043
559,-23.046348278625445,-6.832993293053043
560,-22.046348278625445,-6.832993293053043
561,-21.046348278625445,-6.832993293053043
562,-20.046348278625445,-6.832993293053043
563,-19.046348278625445,-6.832993293053043
564,-18.046348278625445,-6.832993293053043
565,-17.046348278625445,-6.832993293053043
566,-16.046348278625445,-6.832993293053043
567,-15.046348278625445,-6.832993293053043
568,-14.046348278625445,-6.832993293053043
569,-13.046348278625445,-6.832993293053043
570,-12.046348278625445,-6.832993293053043
571,-11.046348278625445,-6.832993293053043
572,-10.046348278625445,-6.832993293053043
573,-9.046348278625445,-6.832993293053043
574,-8.046348278625445,-6.832993293053043
575,-7.0463482786254446,-6.832993293053043
576,-6.0463482786254446,-6.832993293053043
577,-0.04634827862544455,-6.832993293053043
578,0.9536517213745554,-6.832993293053043
579,1.9536517213745554,-6.832993293053043
580,2.9536517213745554,-6.832993293053043
581,3.9536517213745554,-6.832993293053043
582,4.9536517213745554,-6.832993293053043
583,5.9536517213745554,-6.832993293053043
584,6.9536517213745554,-6.832993293053043
585,6.9536517213745554,-5.832993293053043
586,5.9536517213745554,-5.832993293053043
587,4.9536517213745554,-5.832993293053043
588,3.9536517213745554,-5.832993293053043
589,2.9536517213745554,-5.832993293053043
590,1.9536517213745554,-5.832993293053043
591,0.9536517213745554,-5.832993293053043
592,-0.04634827862544455,-5.832993293053043
593,-6.0463482786254446,-5.832993293053043
594,-7.0463482786254446,-5.832993293053043
595,-8.046348278625445,-5.832993293053043
596,-9.046348278625445,-5.832993293053043
597,-10.046348278625445,-5.832993293053043
598,-11.046348278625445,-5.832993293053043
599,-12.046348278625445,-5.832993293053043
600,-13.046348278625445,-5.832993293053043
601,-14.046348278625445,-5.832993293053043
602,-15.046348278625445,-5.832993293053043
603,-16.046348278625445,-5.832993293053043
604,-17.046348278625445,-5.832993293053043
605,-18.046348278625445,-5.832993293053043
606,-19.046348278625445,-5.832993293053043
607,-20.046348278625445,-5.832993293053043
608,-21.046348278625445,-5.832993293053043
609,-22.046348278625445,-5.832993293053043
610,-23.046348278625445,-5.832993293053043
611,-23.046348278625445,-4.832993293053043
612,-22.046348278625445,-4.832993293053043
613,-21.046348278625445,-4.832993293053043
614,-20.046348278625445,-4.832993293053043
615,-19.046348278625445,-4.832993293053043
616,-18.046348278625445,-4.832993293053043
617,-17.046348278625445,-4.832993293053043
618,-16.046348278625445,-4.832993293053043
619,-15.046348278625445,-4.832993293053043
620,-14.046348278625445,-4.832993293053043
621,-13.046348278625445,-4.832993293053043
622,-12.046348278625445,-4.832993293053043
623,-11.046348278625445,-4.832993293053043
624,-10.046348278625445,-4.832993293053043
625,-9.046348278625445,-4.832993293053043
626,-8.046348278625445,-4.832993293053043
627,-7.0463482786254446,-4.832993293053043
628,-6.0463482786254446,-4.832993293053043
629,-0.04634827862544455,-4.832993293053043
630,0.9536517213745554,-4.832993293053043
631,1.9536517213745554,-4.832993293053043
632,2.9536517213745554,-4.832993293053043
633,3.9536517213745554,-4.832993293053043
634,4.9536517213745554,-4.832993293053043
635,5.9536517213745554,-4.832993293053043
636,6.9536517213745554,-4.832993293053043
637,6.9536517213745554,-3.8329932930530433
638,5.9536517213745554,-3.8329932930530433
639,4.9536517213745554,-3.8329932930530433
640,3.9536517213745554,-3.8329932930530433
641,2.9536517213745554,-3.8329932930530433
642,1.9536517213745554,-3.8329932930530433
643,0.9536517213745554,-3.8329932930530433
644,-0.04634827862544455,-3.8329932930530433
645,-5.0463482786254446,-3.8329932930530433
646,-6.0463482786254446,-3.8329932930530433
647,-7.0463482786254446,-3.8329932930530433
648,-8.046348278625445,-3.8329932930530433
649,-9.046348278625445,-3.8329932930530433
650,-10.046348278625445,-3.8329932930530433
651,-11.046348278625445,-3.8329932930530433
652,-12.046348278625445,-3.8329932930530433
653,-13.046348278625445,-3.8329932930530433
654,-14.046348278625445,-3.8329932930530433
655,-15.046348278625445,-3.8329932930530433
656,-16.046348278625445,-3.8329932930530433
657,-17.046348278625445,-3.8329932930530433
658,-18.046348278625445,-3.8329932930530433
659,-19.046348278625445,-3.8329932930530433
660,-20.046348278625445,-3.8329932930530433
661,-21.046348278625445,-3.8329932930530433
662,-22.046348278625445,-3.8329932930530433
663,-23.046348278625445,-3.8329932930530433
664,-23.046348278625445,-2.8329932930530433
665,-22.046348278625445,-2.8329932930530433
666,-21.046348278625445,-2.8329932930530433
667,-20.046348278625445,-2.8329932930530433
668,-19.046348278625445,-2.8329932930530433
669,-18.046348278625445,-2.8329932930530433
670,-17.046348278625445,-2.8329932930530433
671,-16.046348278625445,-2.8329932930530433
672,-15.046348278625445,-2.8329932930530433
673,-14.046348278625445,-2.8329932930530433
674,-13.046348278625445,-2.8329932930530433
675,-12.046348278625445,-2.8329932930530433
676,-11.046348278625445,-2.8329932930530433
677,-10.046348278625445,-2.8329932930530433
678,-9.046348278625445,-2.8329932930530433
679,-8.046348278625445,-2.8329932930530433
680,-7.0463482786254446,-2.8329932930530433
681,-6.0463482786254446,-2.8329932930530433
682,-5.0463482786254446,-2.8329932930530433
683,-0.04634827862544455,-2.8329932930530433
684,0.9536517213745554,-2.8329932930530433
685,1.9536517213745554,-2.8329932930530433
686,2.9536517213745554,-2.8329932930530433
687,3.9536517213745554,-2.8329932930530433
688,4.9536517213745554,-2.8329932930530433
689,5.9536517213745554,-2.8329932930530433
690,6.9536517213745554,-2.8329932930530433
691,6.9536517213745554,-1.8329932930530433
692,5.9536517213745554,-1.8329932930530433
693,4.9536517213745554,-1.8329932930530433
694,3.9536517213745554,-1.8329932930530433
695,2.9536517213745554,-1.8329932930530433
696,1.9536517213745554,-1.8329932930530433
697,0.9536517213745554,-1.8329932930530433
698,-5.0463482786254446,-1.8329932930530433
699,-6.0463482786254446,-1.8329932930530433
700,-7.0463482786254446,-1.8329932930530433
701,-8.046348278625445,-1.8329932930530433
702,-9.046348278625445,-1.8329932930530433
703,-10.046348278625445,-1.8329932930530433
704,-11.046348278625445,-1.8329932930530433
705,-12.046348278625445,-1.8329932930530433
706,-13.046348278625445,-1.8329932930530433
707,-14.046348278625445,-1.8329932930530433
708,-15.046348278625445,-1.8329932930530433
709,-16.046348278625445,-1.8329932930530433
710,-17.046348278625445,-1.8329932930530433
711,-18.046348278625445,-1.8329932930530433
712,-19.046348278625445,-1.8329932930530433
713,-20.046348278625445,-1.8329932930530433
714,-21.046348278625445,-1.8329932930530433
715,-22.046348278625445,-1.8329932930530433
716,-23.046348278625445,-1.8329932930530433
717,-23.046348278625445,-0.8329932930530433
718,-22.046348278625445,-0.8329932930530433
719,-21.046348278625445,-0.8329932930530433
720,-20.046348278625445,-0.8329932930530433
721,-19.046348278625445,-0.8329932930530433
722,-18.046348278625445,-0.8329932930530433
723,-17.046348278625445,-0.8329932930530433
724,-16.046348278625445,-0.8329932930530433
725,-15.046348278625445,-0.8329932930530433
726,-14.046348278625445,-0.8329932930530433
727,-13.046348278625445,-0.8329932930530433
728,-12.046348278625445,-0.8329932930530433
729,-11.046348278625445,-0.8329932930530433
730,-10.046348278625445,-0.8329932930530433
731,-9.046348278625445,-0.8329932930530433
732,-8.046348278625445,-0.8329932930530433
733,-7.0463482786254446,-0.8329932930530433
734,-6.0463482786254446,-0.8329932930530433
735,-5.0463482786254446,-0.8329932930530433
736,1.9536517213745554,-0.8329932930530433
737,2.9536517213745554,-0.8329932930530433
738,3.9536517213745554,-0.8329932930530433
739,4.9536517213745554,-0.8329932930530433
740,5.9536517213745554,-0.8329932930530433
741,6.9536517213745554,-0.8329932930530433
742,6.9536517213745554,0.16700670694695674
743,5.9536517213745554,0.16700670694695674
744,4.9536517213745554,0.16700670694695674
745,3.9536517213745554,0.16700670694695674
746,-6.0463482786254446,0.16700670694695674
747,-7.0463482786254446,0.16700670694695674
748,-8.046348278625445,0.16700670694695674
749,-9.046348278625445,0.16700670694695674
750,-10.046348278625445,0.16700670694695674
751,-11.046348278625445,0.16700670694695674
752,-12.046348278625445,0.16700670694695674
753,-13.046348278625445,0.16700670694695674
754,-14.046348278625445,0.16700670694695674
755,-15.046348278625445,0.16700670694695674
756,-16.046348278625445,0.16700670694695674
757,-17.046348278625445,0.16700670694695674
758,-18.046348278625445,0.16700670694695674
759,-19.046348278625445,0.16700670694695674
760,-20.046348278625445,0.16700670694695674
761,-21.046348278625445,0.16700670694695674
762,-22.046348278625445,0.16700670694695674
763,-23.046348278625445,0.16700670694695674
764,-23.046348278625445,1.1670067069469567
765,-22.046348278625445,1.1670067069469567
766,-21.046348278625445,1.1670067069469567
767,-20.046348278625445,1.1670067069469567
768,-19.046348278625445,1.1670067069469567
769,-18.046348278625445,1.1670067069469567
770,-17.046348278625445,1.1670067069469567
771,-16.046348278625445,1.1670067069469567
772,-15.046348278625445,1.1670067069469567
773,-14.046348278625445,1.1670067069469567
774,-13.046348278625445,1.1670067069469567
775,-12.046348278625445,1.1670067069469567
776,-11.046348278625445,1.1670067069469567
777,-10.046348278625445,1.1670067069469567
778,-9.046348278625445,1.1670067069469567
779,-8.046348278625445,1.1670067069469567
780,-7.0463482786254446,1.1670067069469567
781,3.9536517213745554,1.1670067069469567
782,4.9536517213745554,1.1670067069469567
783,5.9536517213745554,1.1670067069469567
784,6.9536517213745554,1.1670067069469567
785,6.9536517213745554,2.1670067069469567
786,5.9536517213745554,2.1670067069469567
787,4.9536517213745554,2.1670067069469567
788,3.9536517213745554,2.1670067069469567
789,-7.0463482786254446,2.1670067069469567
790,-8.046348278625445,2.1670067069469567
791,-9.046348278625445,2.1670067069469567
792,-10.046348278625445,2.1670067069469567
793,-11.046348278625445,2.1670067069469567
794,-12.046348278625445,2.1670067069469567
795,-13.046348278625445,2.1670067069469567
796,-14.046348278625445,2.1670067069469567
797,-15.046348278625445,2.1670067069469567
798,-16.046348278625445,2.1670067069469567
799,-17.046348278625445,2.1670067069469567
800,-18.046348278625445,2.1670067069469567
801,-19.046348278625445,2.1670067069469567
802,-20.046348278625445,2.1670067069469567
803,-21.046348278625445,2.1670067069469567
804,-22.046348278625445,2.1670067069469567
805,-23.046348278625445,2.1670067069469567
806,-23.046348278625445,3.1670067069469567
807,-22.046348278625445,3.1670067069469567
808,-21.046348278625445,3.1670067069469567
809,-20.046348278625445,3.1670067069469567
810,-19.046348278625445,3.1670067069469567
811,-18.046348278625445,3.1670067069469567
812,-17.046348278625445,3.1670067069469567
813,-16.046348278625445,3.1670067069469567
814,-15.046348278625445,3.1670067069469567
815,-14.046348278625445,3.1670067069469567
816,-13.046348278625445,3.1670067069469567
817,-12.046348278625445,3.1670067069469567
818,-11.046348278625445,3.1670067069469567
819,-10.046348278625445,3.1670067069469567
820,-9.046348278625445,3.1670067069469567
821,-8.046348278625445,3.1670067069469567
822,-7.0463482786254446,3.1670067069469567
823,2.9536517213745554,3.1670067069469567
824,3.9536517213745554,3.1670067069469567
825,4.9536517213745554,3.1670067069469567
826,5.9536517213745554,3.1670067069469567
827,6.9536517213745554,3.1670067069469567
828,6.9536517213745554,4.167006706946957
829,5.9536517213745554,4.167006706946957
830,4.9536517213745554,4.167006706946957
831,3.9536517213745554,4.167006706946957
832,2.9536517213745554,4.167006706946957
833,1.9536517213745554,4.167006706946957
834,0.9536517213745554,4.167006706946957
835,-4.0463482786254446,4.167006706946957
836,-6.0463482786254446,4.167006706946957
837,-7.0463482786254446,4.167006706946957
838,-8.046348278625445,4.167006706946957
839,-9.046348278625445,4.167006706946957
840,-10.046348278625445,4.167006706946957
841,-11.046348278625445,4.167006706946957
842,-12.046348278625445,4.167006706946957
843,-13.046348278625445,4.167006706946957
844,-14.046348278625445,4.167006706946957
845,-15.046348278625445,4.167006706946957
846,-16.046348278625445,4.167006706946957
847,-17.046348278625445,4.167006706946957
848,-18.046348278625445,4.167006706946957
849,-19.046348278625445,4.167006706946957
850,-20.046348278625445,4.167006706946957
851,-21.046348278625445,4.167006706946957
852,-22.046348278625445,4.167006706946957
853,-23.046348278625445,4.167006706946957
854,-23.046348278625445,5.167006706946957
855,-22.046348278625445,5.167006706946957
856,-21.046348278625445,5.167006706946957
857,-20.046348278625445,5.167006706946957
858,-19.046348278625445,5.167006706946957
859,-18.046348278625445,5.167006706946957
860,-17.046348278625445,5.167006706946957
861,-16.046348278625445,5.167006706946957
862,-15.046348278625445,5.167006706946957
863,-14.046348278625445,5.167006706946957
864,-13.046348278625445,5.167006706946957
865,-12.046348278625445,5.167006706946957
866,-11.046348278625445,5.167006706946957
867,-10.046348278625445,5.167006706946957
868,-9.046348278625445,5.167006706946957
869,-8.046348278625445,5.167006706946957
870,-7.0463482786254446,5.167006706946957
871,-6.0463482786254446,5.167006706946957
872,-5.0463482786254446,5.167006706946957
873,-4.0463482786254446,5.167006706946957
874,-3.0463482786254446,5.167006706946957
875,-2.0463482786254446,5.167006706946957
876,-1.0463482786254446,5.167006706946957
877,-0.04634827862544455,5.167006706946957
878,0.9536517213745554,5.167006706946957
879,1.9536517213745554,5.167006706946957
880,2.9536517213745554,5.167006706946957
881,3.9536517213745554,5.167006706946957
882,4.9536517213745554,5.167006706946957
883,5.9536517213745554,5.167006706946957
884,6.9536517213745554,5.167006706946957
885,6.9536517213745554,6.167006706946957
886,5.9536517213745554,6.167006706946957
887,4.9536517213745554,6.167006706946957
888,3.9536517213745554,6.167006706946957
889,2.9536517213745554,6.167006706946957
890,1.9536517213745554,6.167006706946957
891,0.9536517213745554,6.167006706946957
892,-0.04634827862544455,6.167006706946957
893,-1.0463482786254446,6.167006706946957
894,-2.0463482786254446,6.167006706946957
895,-3.0463482786254446,6.167006706946957
896,-4.0463482786254446,6.167006706946957
897,-5.0463482786254446,6.167006706946957
898,-6.0463482786254446,6.167006706946957
899,-7.0463482786254446,6.167006706946957
900,-8.046348278625445,6.167006706946957
901,-9.046348278625445,6.167006706946957
902,-10.046348278625445,6.167006706946957
903,-11.046348278625445,6.167006706946957
904,-12.046348278625445,6.167006706946957
905,-13.046348278625445,6.167006706946957
906,-14.046348278625445,6.167006706946957
907,-15.046348278625445,6.167006706946957
908,-16.046348278625445,6.167006706946957
909,-17.046348278625445,6.167006706946957
910,-18.046348278625445,6.167006706946957
911,-19.046348278625445,6.167006706946957
912,-20.046348278625445,6.167006706946957
913,-21.046348278625445,6.167006706946957
914,-22.046348278625445,6.167006706946957
915,-23.046348278625445,6.167006706946957
916,-23.046348278625445,7.167006706946957
917,-22.046348278625445,7.167006706946957
918,-21.046348278625445,7.167006706946957
919,-20.046348278625445,7.167006706946957
920,-19.046348278625445,7.167006706946957
921,-18.046348278625445,7.167006706946957
922,-17.046348278625445,7.167006706946957
923,-16.046348278625445,7.167006706946957
924,-15.046348278625445,7.167006706946957
925,-14.046348278625445,7.167006706946957
926,-13.046348278625445,7.167006706946957
927,-12.046348278625445,7.167006706946957
928,-11.046348278625445,7.167006706946957
929,-10.046348278625445,7.167006706946957
930,-9.046348278625445,7.167006706946957
931,-8.046348278625445,7.167006706946957
932,-7.0463482786254446,7.167006706946957
933,-6.0463482786254446,7.167006706946957
934,-5.0463482786254446,7.167006706946957
935,-4.0463482786254446,7.167006706946957
936,-3.0463482786254446,7.167006706946957
937,-2.0463482786254446,7.167006706946957
938,-1.0463482786254446,7.167006706946957
939,-0.04634827862544455,7.167006706946957
940,0.9536517213745554,7.167006706946957
941,1.9536517213745554,7.167006706946957
942,2.9536517213745554,7.167006706946957
943,3.9536517213745554,7.167006706946957
944,4.9536517213745554,7.167006706946957
945,5.9536517213745554,7.167006706946957
946,6.9536517213745554,7.167006706946957
