t,x_vo,y_vo,x_odom,y_odom,x_ukf,y_ukf
0.0,-0.9999802228978952,-0.0061937169565818,-0.9999802228978952,-0.0061937169565818,-0.7193602603428024,0.032611792804544466
0.1,-0.4226299537082689,0.5711565522330437,-0.42470992192074986,0.5718317013306415,-0.31365351013208076,0.6192157289554399
0.2,-0.999980222897895,-0.0061937169565823,-1.000559288718763,-0.002703604136357063,-1.0131600521525008,0.04493968661227997
0.30000000000000004,-1.577330492087519,-0.5835439861462075,-1.5760284284756048,-0.5798727035121788,-1.5657048058131016,-0.5627601879391947
0.4,-0.9999802228978946,-0.0061937169565811,-1.002580229663288,-0.0012345567359987042,-1.0148790637982845,-0.023880055683577324
0.5,-0.9493658281915676,-1.0032500008963885,-0.9545701939706857,-1.0023911848778684,-0.9166682016647684,-1.045060175607035
0.6000000000000001,-0.3720155590019475,-0.4258997317067712,-0.37696424397473105,-0.4251383524921113,-0.3788221144022027,-0.4312580666541233
0.7000000000000001,0.2053347101876727,0.1514505374828458,0.19975354003020196,0.15052545615691992,0.1828207511238725,0.16048006724068148
0.8,0.7826849793772929,0.7288008066724628,0.7770702069048135,0.7254380992256897,0.7907944649434151,0.7710994103770082
0.9,1.3600352485669247,1.3061510758620969,1.3527143882392982,1.301032063681466,1.3860568538394662,1.3556280967366867
1.0,1.937385517756556,1.8835013450517315,1.9318234533786551,1.877714085989699,1.9618437186416529,1.898058547400715
1.1,2.0705619020770967,0.9071715274470404,2.0665554215700537,0.9032160734697201,2.0284104620802874,0.8749834951148632
1.2000000000000002,1.337344959308974,1.4724959281094947,1.3334705401970535,1.4658876886966952,1.3379211633699641,1.4493269837604676
1.3,0.6041280165408511,2.0378203287719487,0.6025080798428668,2.0312733523443383,0.5732473660373737,2.03570679298667
1.4000000000000001,-0.1290889262272717,2.6031447294344026,-0.1297738442407519,2.595629414140125,-0.1332567080914069,2.595722842370716
1.5,-0.8623058689953946,3.1684691300968564,-0.8647093719346414,3.160298468613855,-0.9085500746769578,3.1475259913624423
1.6,-1.5955228117635176,3.73379353075931,-1.5971888131345993,3.727628384926918,-1.599112713122083,3.7343745728791315
1.7000000000000002,-1.226161236453093,2.8046137626391583,-1.2297450030258326,2.799524847680774,-1.2531902547930382,2.7896736340950152
1.8,-1.959378179221216,3.369938163301612,-1.961205045191341,3.367524044558113,-2.0086668596855537,3.3458449138272615
1.9000000000000001,-1.590016603910791,2.44075839518146,-1.5919433217028884,2.4380352650794617,-1.5868230892920352,2.441061982774343
2.0,-1.220655028600366,1.5115786270613083,-1.2229514711195537,1.507463611735968,-1.212109210365794,1.498740680417531
2.1,-0.8512934532899412,0.5823988589411564,-0.8549517548979368,0.577836125982055,-0.8675223516178405,0.5848674272274187
2.2,-1.5845103960580642,1.1477232596036102,-1.5857236149887117,1.1436455202270515,-1.5449314524594218,1.157293888494331
2.3000000000000003,-1.2151488207476393,0.2185434914834583,-1.2166710986424243,0.2148188988238069,-1.2137659682027278,0.1871237439422852
2.4000000000000004,-0.8457872454372146,-0.7106362766366935,-0.8481661789763257,-0.7165296454408117,-0.8445940743888222,-0.7383371196187455
2.5,-1.579004188205337,-0.1453118759742393,-1.5820873888454245,-0.15102426521510182,-1.570507560924307,-0.11139377758755026
2.6,-2.31222113097346,0.4200125246882145,-2.314239713242441,0.41475659210762983,-2.3277177906224806,0.39723220454857067
2.7,-3.0454380737415825,0.985336925350668,-3.046725767881835,0.9851159408451511,-3.0365191844600803,0.9131505767476943
2.8000000000000003,-3.778655016509705,1.5506613260131217,-3.7791172454267654,1.554194030730168,-3.791417588485284,1.4669881967340272
2.9000000000000004,-4.511871959277828,2.115985726675575,-4.511472546188873,2.117811944691504,-4.529138033840914,2.0842731621822685
3.0,-5.245088902045951,2.681310127338029,-5.2404061937552555,2.6825615786308594,-5.207939909316073,2.669932860590254
3.1,-4.875727327245975,1.752130359034755,-4.871857448988049,1.7504549263239113,-4.89400402543541,1.7430322844378299
3.2,-4.142510384698612,1.1868059587831308,-4.1396649918988295,1.1839491120443602,-4.224441793231758,1.2204000726727382
3.3000000000000003,-3.40929344215125,0.6214815585315067,-3.408075594807963,0.6192559217999168,-3.39142943166225,0.5519593427380581
3.4000000000000004,-4.142510384698612,1.1868059587831312,-4.140060578510174,1.1869920292933178,-4.05643780749364,1.173407055083533
3.5,-3.7731488104309543,0.2576261902518022,-3.768441059657074,0.2563540930865016,-3.7519330623464078,0.30020238796289067
3.6,-3.4037872361632973,-0.6715535782795269,-3.3993073803047267,-0.6741339683249632,-3.4556221767816893,-0.6906409835423392
3.7,-3.03442566189564,-1.600733346810856,-3.031626118990994,-1.6076083149157696,-3.0644611523193346,-1.6214011363558303
3.8000000000000003,-2.6650640876279823,-2.529913115342185,-2.663913507154719,-2.5371134152881885,-2.6860112472352613,-2.5611974139692717
3.9000000000000004,-2.295702513360325,-3.4590928838735144,-2.2932507473114123,-3.4684180126432365,-2.309075577088094,-3.499490847836326
4.0,-1.9263409390926671,-4.388272652404844,-1.9224026647013477,-4.398656660029298,-1.9652867818702777,-4.414189807791417
4.1000000000000005,-2.65955788164003,-3.82294825215322,-2.6545332987121,-3.835085981334009,-2.6561095127474355,-3.7894058654750395
4.2,-3.3927748241873927,-3.2576238519015965,-3.3890812606740406,-3.269950106190891,-3.3757578994944213,-3.1881054397350552
4.3,-3.0234132499197357,-4.186803620432926,-3.01925536376025,-4.202645331504933,-3.062915680851408,-4.171973827820529
4.4,-2.654051675652078,-5.115983388964255,-2.6496604178743106,-5.134759190527045,-2.6474447544583892,-5.0525700369368955
4.5,-2.2846901013844203,-6.045163157495583,-2.279861466413195,-6.059680464834316,-2.2185679644981486,-6.01821543853962
4.6000000000000005,-1.9153285271167624,-6.974342926026912,-1.9087570345896407,-6.991435078528193,-1.8840925395656893,-6.910841283759403
4.7,-2.648545469664125,-6.409018525775289,-2.641526786039454,-6.428304249433479,-2.64686749305873,-6.388484013290879
4.800000000000001,-3.3817624122114878,-5.843694125523665,-3.373385901460673,-5.859306022125213,-3.3849909791492694,-5.830397453229098
4.9,-4.11497935475885,-5.278369725272042,-4.106467685869058,-5.2881714875351085,-4.097148452086613,-5.259777792104933
5.0,-3.745617780491192,-6.20754949380337,-3.73652787280402,-6.219694389324087,-3.7920668078459645,-6.103111023827643
5.1000000000000005,-3.376256206223535,-7.136729262334698,-3.3659037220846857,-7.149610655768991,-3.3884359424995023,-7.070812462418213
5.2,-3.0068946319558774,-8.065909030866026,-2.9994564594567397,-8.078107313198437,-3.024726044712101,-8.062325804757574
5.300000000000001,-2.63753305768822,-8.995088799397353,-2.630734227621797,-9.003829686440953,-2.5874873253105526,-8.962455840259702
5.4,-2.2681714834205624,-9.924268567928682,-2.262313398662725,-9.934983169129138,-2.2547972810272925,-9.923739019126709
5.5,-3.001388425046473,-9.358944167082932,-2.996808095985122,-9.370149323975273,-2.945227431967579,-9.374063386473827
5.6000000000000005,-2.6320268497360484,-10.288123935203084,-2.6279968051771507,-10.297774416943302,-2.644892912527726,-10.265227803681023
5.7,-3.365243792504171,-9.722799534540632,-3.3582238653228047,-9.731580484131918,-3.350868851411251,-9.712761261099374
5.800000000000001,-2.9958822171937465,-10.651979302660784,-2.9905939522437666,-10.66151256439453,-2.9811829035090383,-10.63982391165916
5.9,-2.626520641883322,-11.581159070780936,-2.619295820224159,-11.590959978443713,-2.6470213418202677,-11.576186189226407
6.0,-2.257159066572897,-12.510338838901088,-2.253299984456966,-12.522889538180605,-2.260793393862236,-12.499088703812752
6.1000000000000005,-1.8877974912624724,-13.43951860702124,-1.8846081792065128,-13.452545653788706,-1.8519726175189746,-13.422271218112519
6.2,-1.5184359159520475,-14.368698375141392,-1.5149210977658778,-14.382258196888875,-1.5146334135580777,-14.422169530070065
6.300000000000001,-1.1490743406416233,-15.297878143261544,-1.144387077792735,-15.310973625229774,-1.1994586011960175,-15.297526716306972
6.4,-0.7797127653311986,-16.227057911381696,-0.7736030493227246,-16.241264047787563,-0.7989572328006999,-16.257693979704783
6.5,-0.4103511900207739,-17.156237679501846,-0.40265477954190004,-17.169500738862624,-0.4449822663757297,-17.212148886410368
6.6000000000000005,-0.0409896147103491,-18.085417447622,-0.033990654375972096,-18.096655075347137,-0.06506282784880729,-18.107804988384103
6.7,0.3283719606000757,-19.014597215742143,0.33444621734912355,-19.025523984811944,0.31630240532592885,-19.020434601524606
6.800000000000001,0.6977335359105004,-19.943776983862296,0.7055237444220626,-19.9540002401153,0.6410712591549087,-19.96716846817302
6.9,1.067095111220925,-20.872956751982446,1.074502711082724,-20.883073697540294,0.995379315467686,-20.856170599847726
7.0,1.4364566865313495,-21.8021365201026,1.4413129137464726,-21.812253296874264,1.422985837015169,-21.837200208449513
7.1000000000000005,1.8058182618417744,-22.731316288222747,1.8084079146288907,-22.742876181061497,1.7836542046651207,-22.757835900813284
7.2,2.175179837152199,-23.660496056342897,2.175930585367312,-23.6714229606583,2.0867565628304083,-23.688457472240273
7.300000000000001,2.544541412462624,-24.589675824463047,2.546286482165845,-24.600797301975277,2.5353995385877313,-24.601870080632725
7.4,2.9139029877730485,-25.5188555925832,2.9159329089484105,-25.52579073347757,2.91893659459949,-25.51329696660314
7.5,3.283264563083473,-26.448035360703347,3.2866754549669706,-26.451823791792766,3.263654768493165,-26.475855822495422
7.6000000000000005,3.652626138393898,-27.377215128823497,3.6551825249847223,-27.380231866807804,3.604117180074834,-27.36516527396747
7.7,4.0219877137043225,-28.306394896943647,4.0248611796773,-28.310937749347342,4.029407938304234,-28.300428305799876
7.800000000000001,4.391349289014747,-29.2355746650638,4.39547393577566,-29.24234234041146,4.405456998796323,-29.29260979142419
7.9,3.658132346246624,-28.670250264401343,3.6616382999280956,-28.674635653842827,3.7369111515785423,-28.75164959587415
8.0,4.027493921557049,-29.599430032521497,4.031913425713635,-29.603289923512687,4.070918234718138,-29.63070177734825
8.1,3.2942769787889263,-29.034105631859045,3.297372631063379,-29.037005236043452,3.322338610157434,-29.052511844362026
8.200000000000001,3.663638554099351,-29.963285399979195,3.6660080986806736,-29.969674176137552,3.668921438192288,-29.97484455046179
8.3,2.930421611331228,-29.397960999316744,2.9320276801245537,-29.402494898511986,2.9573876339149843,-29.402532405421145
8.4,2.197204668563105,-28.832636598654293,2.1964190580652527,-28.836261657173107,2.2259074272516335,-28.827065390425982
8.5,1.4639877257949827,-28.26731219799184,1.4641760602587015,-28.273158117879483,1.5140036479603576,-28.236748496127436
8.6,0.73077078302686,-27.70198779732939,0.7300203128101734,-27.708776766831935,0.7334068097233173,-27.725008744361865
8.700000000000001,-0.0024461597412626,-27.13666339666694,-0.0031716417204937786,-27.14292493176077,-0.014884573342841538,-27.181471067846065
8.8,-0.7356631025093855,-26.57133899600449,-0.7354270911708048,-26.577495597501606,-0.7548519981649731,-26.62219948808404
8.9,-0.3663015271989621,-27.50051876412464,-0.3651724535083215,-27.507259707993363,-0.34885279655043877,-27.511240926642365
9.0,-1.099518469967085,-26.935194363462188,-1.097058626058499,-26.942142283867042,-1.0460430222800754,-26.90089793364415
9.1,-0.7301568946566611,-27.864374131582338,-0.7278940217170938,-27.871826006743607,-0.7239852784691838,-27.864795673910784
9.200000000000001,-1.463373837424784,-27.299049730919883,-1.4619575611093052,-27.306196481056947,-1.474466091013211,-27.376400974445065
9.3,-2.196590780192907,-26.733725330257432,-2.1953339402992413,-26.73792909644851,-2.1911830233966665,-26.814803033511478
9.4,-1.8272292048824816,-27.662905098377585,-1.829347033856732,-27.672242181450528,-1.8340470823934114,-27.721577028477746
9.5,-2.560446147650605,-27.09758069771513,-2.5654582015697014,-27.107391481317094,-2.5347357649153617,-27.137407089608963
9.600000000000001,-3.2936630904187285,-26.53225629705268,-3.301320543562534,-26.541714055811898,-3.354436795655406,-26.5599536840974
9.700000000000001,-2.9243015151083034,-27.46143606517283,-2.9339534619073118,-27.470301835952675,-2.9738234243775508,-27.4705971851698
9.8,-2.55493993979788,-28.39061583329298,-2.5637923381434415,-28.40022543323547,-2.597728220052121,-28.40403267809713
9.9,-3.2881568825660032,-27.82529143263053,-3.2988202390222847,-27.838414476137977,-3.3768952196590707,-27.799331850480016
10.0,-2.9187953072555777,-28.75447120075068,-2.930214988819938,-28.7669382532907,-2.982757292050037,-28.765195041032257
10.100000000000001,-3.2881568825660032,-27.82529143263053,-3.296978107534791,-27.83430378474222,-3.3398755438524024,-27.85471508821079
10.200000000000001,-3.657518457876429,-26.89611166451038,-3.6670522107873396,-26.908191739431903,-3.6837598657586037,-26.893724199802044
10.3,-3.288156882566004,-27.82529143263053,-3.296215604339981,-27.835643851524658,-3.2632242590672935,-27.871173546435863
10.4,-2.5549399397978805,-28.39061583329298,-2.564865896931877,-28.401625302633356,-2.5537025359950993,-28.396350076123518
10.5,-3.288156882566004,-27.82529143263053,-3.298493714815736,-27.836423550662563,-3.3196950724549206,-27.82435949932093
10.600000000000001,-2.554939939797881,-28.39061583329298,-2.567176816157434,-28.40385374834642,-2.5694722006747157,-28.39562043216947
10.700000000000001,-3.288156882566004,-27.82529143263053,-3.3010718250773583,-27.83919826002868,-3.261545462524456,-27.778378090019775
10.8,-4.021373825334128,-27.25996703196808,-4.032608151570567,-27.271273770176837,-4.040726014974741,-27.26028185120033
10.9,-4.754590768102252,-26.694642631305623,-4.769279735185076,-26.704784059030402,-4.791440513735016,-26.630651057047903
11.0,-5.487807710870375,-26.12931823064317,-5.5016278306661075,-26.13599503515713,-5.4842910788897274,-26.110518470729843
11.100000000000001,-6.221024653638499,-25.563993829980724,-6.234369302229567,-25.568315810716726,-6.22634564816094,-25.59537547693925
11.200000000000001,-6.954241596406622,-24.998669429318277,-6.968774544909084,-25.00211323669642,-6.936719548000256,-25.008160086652296
11.3,-6.5848800210962,-25.927849197438423,-6.602305085307439,-25.92780513576423,-6.5797135930982344,-25.963399863349167
11.4,-7.318096963864323,-25.36252479677597,-7.335377769060134,-25.3616027487843,-7.294385862439185,-25.39899911559844
11.5,-6.9487353885538985,-26.29170456489612,-6.967075179167837,-26.289126540550857,-6.972068722845233,-26.292734982402223
11.600000000000001,-6.579373813243474,-27.220884333016272,-6.597248251434703,-27.21889945057808,-6.588482041105908,-27.204336047427876
11.700000000000001,-6.210012237933051,-28.150064101136422,-6.227842971833233,-28.14794612706651,-6.2199852574349705,-28.16291842297381
11.8,-6.943229180701176,-27.58473970047397,-6.957856356818717,-27.58401657405066,-6.983387980838695,-27.559669901255376
11.9,-6.573867605390751,-28.51391946859412,-6.5889734927632375,-28.51121717430162,-6.637703878985812,-28.467818725571558
12.0,-6.204506030080328,-29.44309923671427,-6.221658912438058,-29.442753549668,-6.208480388905091,-29.382006297582294
12.100000000000001,-6.937722972848452,-28.87777483605182,-6.95451730393627,-28.875864448320716,-6.9499491134441245,-28.837481972934697
12.200000000000001,-7.670939915616576,-28.31245043538937,-7.68729425333645,-28.310921349773274,-7.707032021083803,-28.255073312042803
12.3,-7.301578340306153,-29.24163020350952,-7.315214302875546,-29.23775862370649,-7.317298063996765,-29.276939205568695
12.4,-8.034795283074278,-28.676305802847068,-8.046761023151841,-28.670932485066576,-8.005304015047857,-28.699042882793425
12.5,-8.768012225842401,-28.110981402184617,-8.779264223801666,-28.10196679208883,-8.82695361361983,-28.14506728019608
12.600000000000001,-9.501229168610523,-27.54565700152217,-9.509554560787349,-27.535180842044106,-9.568873589911234,-27.554434103682244
12.700000000000001,-8.503858066654566,-27.58147574293288,-8.514560984940037,-27.574143663966122,-8.55912282967245,-27.603687982519396
12.8,-9.501051255277003,-27.540969216294613,-9.513033676627973,-27.53377104367365,-9.477496332297692,-27.554639242604694
12.9,-10.427707228315818,-27.913557368493453,-10.441542801549598,-27.90870321025768,-10.410685470761205,-27.86151178372529
13.0,-10.784792459915089,-26.99756670139965,-10.79940765275518,-26.993749102848607,-10.75487710922653,-26.983327618439315
13.100000000000001,-11.02865497967139,-26.10539196431795,-11.046023544806594,-26.098551908900355,-11.053512937367966,-26.086011756011132
13.200000000000001,-11.272517499427694,-25.21321722723625,-11.28861576266927,-25.20510210419686,-11.316122742832542,-25.212505129182183
13.3,-11.516380019183998,-24.32104249015455,-11.532922727819772,-24.31432522797232,-11.519367298456086,-24.318964758911232
13.4,-11.760242538940302,-23.42886775307285,-11.77972686016508,-23.4241779256235,-11.760706398574374,-23.428662616230497
13.5,-12.004105058696606,-22.53669301599115,-12.0256205380838,-22.531937624356047,-11.988101109114432,-22.52273564189651
13.600000000000001,-12.24796757845291,-21.64451827890945,-12.268856030145203,-21.64219600757311,-12.24741446345043,-21.60410642311224
13.700000000000001,-11.825366447350453,-22.357954404645,-11.844578645906957,-22.35697441386345,-11.815919791074059,-22.29212388088393
13.8,-11.402765316247995,-23.071390530380548,-11.417984053021115,-23.069786520655896,-11.392745499371305,-23.036439365494324
13.9,-10.613514114669153,-22.55938397253489,-10.622905126510258,-22.555469338738025,-10.583426558037754,-22.526933235404524
14.0,-11.362044029513957,-21.97527964129956,-11.37060622248851,-21.97014748455825,-11.325297098328667,-21.99798318052514
14.100000000000001,-12.124201841569818,-22.570031410952037,-12.134743110784434,-22.569481833227922,-12.160978500754556,-22.58316932127297
14.200000000000001,-12.995404004906431,-22.1879002996398,-13.01020936668251,-22.186741988457623,-13.080524594430143,-22.163629477390657
14.3,-13.743933919751369,-21.60379596840458,-13.758203858602759,-21.602493590075937,-13.745286943613904,-21.56771040734322
14.4,-14.677648016280909,-21.4532957088454,-14.693543837322919,-21.451165549946012,-14.642083133635339,-21.432656966813965
14.5,-15.42617793112584,-20.86919137761018,-15.44290446668821,-20.863828799347488,-15.444449645233314,-20.832682326005152
14.600000000000001,-16.174707845970772,-20.28508704637496,-16.19265857513126,-20.28385094466588,-16.239626694204283,-20.257552478734773
14.700000000000001,-16.923237760815706,-19.700982715139737,-16.941470071749027,-19.700928820281035,-16.945081764039784,-19.65382550534733
14.8,-17.67176767566064,-19.11687838390452,-17.687868026132385,-19.11564267640023,-17.650532523226122,-19.089472830619492
14.9,-18.420297590505573,-18.532774052669296,-18.43608384384243,-18.534701533963915,-18.35651778399003,-18.534505976399398
15.0,-18.38933515648307,-17.53325640298093,-18.405438679494004,-17.53223198617944,-18.349140152026536,-17.52241234926443
15.100000000000001,-18.4422594401009,-18.531784577026325,-18.460434270617487,-18.530023446999436,-18.43918416092284,-18.617921464996098
15.200000000000001,-18.514888451072192,-17.534917345830078,-18.536412647478187,-17.5314630478315,-18.542592397270916,-17.55534015624145
15.3,-18.565164336758087,-16.53625164016874,-18.587661148982228,-16.533939229493207,-18.575763944815694,-16.6572307782532
15.4,-18.9024894021524,-15.604397945456808,-18.92509377947818,-15.600458007401343,-18.915826967216173,-15.703244152144736
15.5,-19.203070571938937,-16.507490713811546,-19.222139089437555,-16.5014138326441,-19.23818181381711,-16.530469947315506
15.600000000000001,-19.503651741725477,-17.410583482166285,-19.52245971018115,-17.404040844958566,-19.453653491113084,-17.404426398223865
15.700000000000001,-19.80423291151201,-18.313676250521024,-19.821075400945634,-18.306664811527906,-19.72921979539404,-18.34706641118065
15.8,-20.104814081298542,-19.21676901887576,-20.122655161929245,-19.20921689340408,-20.041437213174348,-19.25132156439774
15.9,-20.40539525108508,-20.1198617872305,-20.425606219248614,-20.114036352288302,-20.410548500368325,-20.09136717728101
16.0,-20.705976420871615,-21.02295455558524,-20.728117622559616,-21.017424178003523,-20.682260521227253,-21.027140637416522
16.1,-21.006557590658154,-21.92604732393998,-21.030149244475226,-21.920821991423168,-20.97828740408971,-21.85845273365441
16.2,-20.125205677503185,-22.368182560660312,-20.144540391855386,-22.362190440414793,-20.09910600908352,-22.3421301646703
16.3,-19.459731338173185,-21.683174586829743,-19.480708825883834,-21.675182818090402,-19.41177285522169,-21.65985064814904
16.400000000000002,-18.79425699884319,-20.99816661299917,-18.813557508146364,-20.992291916423788,-18.75566389126173,-20.94010214545915
16.5,-19.755331166667386,-21.225191047728792,-19.776437530326735,-21.21956636921405,-19.71841198762454,-21.199058932897344
16.6,-19.23352475626978,-20.37212712075856,-19.25276797390338,-20.3635395311485,-19.1990297396152,-20.391987942468674
16.7,-18.33391115174214,-20.732700296341243,-18.352384467443528,-20.72559988318881,-18.309910118460675,-20.744245271091277
16.8,-18.36652751281332,-21.731721274238502,-18.385314104310027,-21.72626536112065,-18.412596208467548,-21.737859636378968
16.900000000000002,-17.451537935679674,-22.0239401757128,-17.47040605222865,-22.018079650211284,-17.4665817177083,-22.068303110344715
17.0,-16.523634426367906,-22.255882443376947,-16.54381211830774,-22.248333147494463,-16.547068129848892,-22.28008817000872
17.1,-16.712879256306778,-23.219462228007394,-16.73216480384365,-23.211890080013788,-16.76103862606024,-23.251634259791437
17.2,-15.797889679173132,-23.51168112948169,-15.818085193670685,-23.50145106030721,-15.764661506466128,-23.49439029234058
17.3,-14.882900102039486,-23.803900030955987,-14.905546828064573,-23.791956373816376,-14.817715455105978,-23.79557141953295
17.400000000000002,-14.630225137018671,-22.851674104161347,-14.655427738192397,-22.838046806887956,-14.564300847876645,-22.856588633681643
17.5,-13.688504648230117,-22.573826594610445,-13.713362073568398,-22.559091064334407,-13.655305436859132,-22.578561673638422
17.6,-12.746021765683556,-22.29861731104045,-12.767721008509017,-22.279226474563718,-12.69039786577618,-22.29175293283239
17.7,-11.80279012956729,-22.026026301398968,-11.824169389165604,-22.00704578829997,-11.781049004124524,-22.00450046455162
17.8,-12.718390819260293,-21.63288227216449,-12.740007355510826,-21.617908803649623,-12.703910299842812,-21.657083495302224
17.900000000000002,-13.07790754822042,-22.52360054531785,-13.098952432191748,-22.50541856807995,-13.10594825435525,-22.56380587665381
18.0,-13.437424277180549,-23.41431881847121,-13.455857157668463,-23.39705224009522,-13.434869471400733,-23.395889075134367
18.1,-13.796941006140674,-24.30503709162457,-13.814935121625862,-24.287554752359895,-13.793931535896197,-24.31065705410889
18.2,-14.1564577351008,-25.195755364777924,-14.175273705047655,-25.17565392414353,-14.195876304659299,-25.240684421461538
18.3,-14.515974464060928,-26.08647363793128,-14.532577856587665,-26.069576716379004,-14.531767966219608,-26.091144461221138
18.400000000000002,-15.467286251831249,-26.14880180578473,-15.483032131481062,-26.134408178660664,-15.475455070834467,-26.13722315737929
18.5,-16.017888710288887,-26.91189992809439,-16.030563077954707,-26.900708856844563,-15.964288013729014,-26.956002247097253
18.6,-16.93686548713591,-27.13151344429983,-16.94917338592729,-27.121910645630056,-16.888619152936847,-27.14187432206857
18.7,-17.620446570624416,-26.54326852147159,-17.635203407479235,-26.53278644958978,-17.602599838457916,-26.524159404319505
18.8,-18.38044832177908,-25.92740131164069,-18.39794147703239,-25.915870864073256,-18.366988707086303,-25.90813265661092
18.900000000000002,-17.558712847725076,-25.358269056044783,-17.572904147113924,-25.34618606011869,-17.550944298324584,-25.331168728670825
19.0,-17.525682418071046,-24.40244877794929,-17.536426386018327,-24.39319131379098,-17.527668720103367,-24.436570933197686
19.1,-16.997519988620393,-23.59878101612569,-17.00862299499424,-23.594143758840648,-17.03186466916177,-23.603349577212374
19.200000000000003,-16.395144170485604,-22.85699856817199,-16.407013551501723,-22.852252603716163,-16.413223160334596,-22.868053545124308
19.3,-15.866981741034952,-22.053330806348388,-15.875928233466587,-22.04952839395984,-15.89582656072655,-22.072832872739486
19.400000000000002,-15.044808517903288,-22.621593646480328,-15.05596910169901,-22.616872462548347,-15.09530884141799,-22.601790185466957
19.5,-14.67635182885527,-23.551027925348247,-14.689301866688902,-23.544902834163825,-14.680527123576903,-23.497215336820833
19.6,-15.484640884080862,-24.0789553924371,-15.496304268325117,-24.07255381838856,-15.47365350436835,-24.00284612079709
19.700000000000003,-16.292929939306454,-24.60688285952595,-16.30538253379643,-24.59896101930666,-16.344246883247386,-24.536601218011178
19.8,-15.933737687647682,-25.539984246208565,-15.946200525871097,-25.531603983241045,-15.95713409259057,-25.51635491807649
